firm,q,medium firm,big firm,epsp,profit margin,book/market,short leverage,f1 stock return
ENZ,2022q1,0,0,-0.018795589046348666,-0.07798272924866358,-0.7742538615211372,0.029286357537997833,-0.34700315457413256
EPAM,2022q1,0,1,0.005318022898698203,0.07657726862260096,-1.8880157484731246,0.01622804391644358,-0.4230859558478159
EPAY,2022q1,1,0,-0.0029513663496758304,-0.05707090627749628,-1.811499236452166,0.0,0.5369471413160735
ESMT,2022q1,1,0,0.0005957136481743313,0.0305661945904219,-1.5095209093036084,0.005338129358754819,
ETRN,2022q1,1,0,0.027694124329495112,0.2955843411876801,-0.5831059698064527,0.007126270785534161,-0.19730653724964384
ETSY,2022q1,0,1,0.005454198395492044,0.14865191466442015,-3.1495087559992445,0.0006555100896486813,-0.6443354061406917
EVBG,2022q1,1,0,-0.011084770047950138,-0.19001743462017434,-1.7212048818296035,5.485847199955016e-06,-0.7950470311581422
EVC,2022q1,0,0,0.003396364620655858,0.009570324386829773,-0.7915815226240211,0.013643079401445435,-0.3057969993887699
EVCM,2022q1,1,0,-0.005158343828235587,-0.09269655095559147,-0.9695257012762593,0.006703431587756518,-0.4682352941176471
EVER,2022q1,0,0,-0.011768339398538257,-0.051634878615119124,-1.556139967781009,0.016724526177519235,-0.7294981640146879
EVH,2022q1,1,0,-0.0018236220165178151,-0.018010011546605535,-1.5685882346240556,0.004812757952998509,0.45407196969696967
EVI,2022q1,0,0,0.00017502886795204528,0.00066620032643816,-0.687029984279,0.011979666733274523,-0.6482394366197182
EVOL,2022q1,0,0,-0.022009013896979967,,0.5022705556820272,0.0,-0.5573770491803278
EVOP,2022q1,1,0,0.0021833522438983797,0.020350440414099554,,0.015646559838761474,-0.15212689257390047
EVRI,2022q1,1,0,0.01642118882996395,0.17949389577259475,-2.204641630473304,0.0037128207413017894,-0.3460304731355253
EWCZ,2022q1,1,0,0.0010047670712408324,0.04149605952538194,-1.6904076585045116,0.012096324919785751,
EXAS,2022q1,0,1,-0.014862292101126596,-0.3718614549572416,-1.318143358867418,0.0030368827725656597,-0.6831308824712412
EXFY,2022q1,1,0,-0.006174656713629643,-0.18270993311865247,-2.649172551661149,0.08604021849567937,
EXLS,2022q1,1,0,0.00760465777793377,0.10989404874729654,-1.9158781938920824,0.0426095818991659,0.3865047995482779
EXPD,2022q1,0,1,0.02004246473539855,0.07420387805410375,-1.5010011279391795,0.010693322631128509,-0.22192383489173545
EXPE,2022q1,0,1,-0.004003090249936692,-0.0542463317029791,-2.1452295130252215,0.0,-0.4207439985339931
EXPO,2022q1,0,1,0.0052580722785013105,0.23045968959666246,-2.6787717326162452,0.00859852189627365,0.03425094419836853
FA,2022q1,1,0,0.004214203728667861,0.06853239660629552,-0.9910884230278074,0.00328529299422959,-0.36363636363636365
FAT,2022q1,0,0,-0.21671970732264356,-0.24388365861421107,,0.12069732842333918,-0.4598961380490507
FC,2022q1,0,0,0.0028955305423345045,0.03318079824731886,-2.018959742114139,0.03801442620703834,0.42751159196290567
FCN,2022q1,0,1,0.010985248583998701,0.08197811005776512,-1.2027389868220815,0.0,0.32384159285557407
FDS,2022q1,0,1,0.0066820238207370005,0.2550061583924624,-2.6049445032647247,0.013061478242593055,0.15556295595816996
FDX,2022q1,0,1,0.01854221801995168,0.04703692737193858,-0.8941315081869959,0.02985447282065915,-0.22909730737385553
FICO,2022q1,0,1,0.00851523003219442,0.29222973445876904,,0.08745463290917836,-0.20247473541815872
FIS,2022q1,0,1,0.001960300683301331,0.03436426116838488,-0.2634806054969201,0.06172565826744501,-0.342240747541865
FISV,2022q1,0,1,0.010116014175342759,0.16167230546157563,-0.7266161636788285,0.0073141645687027955,-0.16764898493778652
FIVN,2022q1,0,1,-0.004469409406381032,-0.1866755664005865,-3.5727305459950625,0.008528309190126178,-0.5030263373139211
FLGT,2022q1,1,0,0.08155411602629416,0.480781720309241,-0.36326529898844817,0.004152593835929558,-0.4087607069283314
FLL,2022q1,0,0,0.0003342741596959112,0.0026555295367308015,-1.0661732020849406,0.014636954634828973,-0.3883299798792756
FLNT,2022q1,0,0,-0.012210976000811518,-0.022601978374858247,0.25236519969036486,0.023559705992600922,-0.5938566552901025
FLT,2022q1,0,1,0.011235545344750453,0.2761539251001912,-1.898960073399105,0.13549870185191865,-0.17945012887604464
FLYW,2022q1,1,0,-0.0031015424001710696,-0.1572196489706133,-1.9233754488369472,0.0,-0.520141535111595
FORG,2022q1,1,0,-0.008968165337131177,-0.3424614808807935,-1.7277453996906957,0.0023511999154244637,
FORR,2022q1,1,0,0.0038729404392739836,0.03319170047451009,-1.6659733996087691,0.0,0.04454148471615735
FOUR,2022q1,0,1,-0.0014539172936962068,-0.018661358546902214,-2.5124370169509542,0.0018091361374943465,-0.647247119078105
FOXA,2022q1,0,1,0.012744011730318309,0.08191027496382056,-0.6828657734916465,0.0,-0.12317908166206334
FRGI,2022q1,0,0,-0.00705659159763091,-0.01418276522084741,-0.22202926926400235,0.00018200469903041134,-0.46835443037974683
FROG,2022q1,1,0,-0.007507651962796026,-0.30934438583270535,-1.41664148041325,0.008413164003568443,-0.5371265377855888
FRSH,2022q1,0,1,-0.009685833560578701,-0.42795083611748386,-1.5169025840582213,0.0,
FSLY,2022q1,1,0,-0.031958370174840094,-0.6276884608622609,-0.7221176631763662,0.02129568506336373,-0.8052013422818792
FTAI,2022q1,1,0,-0.08699433218611967,-1.6119748402121314,-1.2108318957568232,0.0,-0.3895590087682345
FTDR,2022q1,1,0,0.0008155241119727516,0.005698005698005698,,0.01606805293005671,-0.5166599759132878
FUBO,2022q1,0,0,-0.138983481375293,-0.5814584805325201,-0.38856244589915895,0.010344424905204154,-0.9230769230769231
FUN,2022q1,1,0,-0.028402647438374864,-0.895522841098801,,0.0217559460494405,-0.020521971893821142
FWRD,2022q1,1,0,0.016203699747036105,0.09141234492816316,-1.4600286515112575,0.04676698611422979,0.034305657827517114
FWRG,2022q1,0,0,0.006021421047313514,0.026803456721659964,-0.4100666495559733,0.04076768546966844,
GAIA,2022q1,0,0,0.0008546355599325299,0.003939352297192066,-0.10231671731722537,0.0,-0.6132848043676069
GAN,2022q1,0,0,-0.02209197811329746,-0.1199925321384755,0.06365815578488232,0.0,-0.8199513381995134
GATX,2022q1,1,0,0.017264359710906247,0.23941882501579279,-0.7563597915258471,0.2509000249909852,0.08679602067798617
GCI,2022q1,0,0,-0.004607613369592024,-0.003966169257977454,-0.2239618843398778,0.02258354131915042,-0.4717668488160292
GDDY,2022q1,0,1,0.004879200748823625,0.06821581729330807,,0.003492095692115978,-0.2000919963201471
GDEN,2022q1,1,0,0.02153337813628832,0.13179897969624768,-1.6145847047441715,0.024577047250892846,-0.11718750000000001
GDRX,2022q1,0,1,0.0015865227906878654,0.06045866551254371,-2.2876389536920887,0.008276518401797276,-0.8356012218828103
GH,2022q1,0,1,-0.01826251198126424,-1.2823026254175383,-2.5383446755971364,0.0,-0.6751751348739834
GHC,2022q1,1,0,0.031889171693879656,0.10453897964515957,0.39988880636867746,0.024408380497316896,-0.09667795968856194
GNK,2022q1,0,0,0.042065849398771914,0.3060259713566327,-0.05920603938763024,0.001611988673252808,0.11356338267580972
GOGO,2022q1,1,0,0.010502796239534007,0.2393099730458221,,0.16036919484878334,0.4226713532513181
GOOGL,2022q1,0,1,0.008940419008462337,0.24166678919586537,-1.9792968580346404,0.0,-0.10751538830120533
GPN,2022q1,0,1,0.006342779812837038,0.11349915176968947,-0.41830606618146843,0.013592328953328318,-0.40570221744838214
GRIL,2022q1,0,0,-0.12492875730878444,-0.6458162007465951,0.40187781021652436,0.02933071180901569,-0.725
GRPN,2022q1,0,0,-0.06070031180349357,-0.22731541873206365,-1.133415562390985,0.09353198279385644,-0.7381835032437442
GSAT,2022q1,1,0,-0.007746092315612945,-0.6243744660075674,-2.0233998297774822,0.0,-0.30898876404494385
GSKY,2022q1,1,0,,,,,
GTIM,2022q1,0,0,-0.04889450824501839,-0.06399380897103908,-0.40385671545823015,0.05835018956350654,-0.2640586797066015
GTLB,2022q1,0,1,-0.005807066141069154,-0.5885264023857267,-2.2889387693866725,0.0,
GTN,2022q1,1,0,0.02947675131294257,0.07496977025392987,-0.1535261018526128,0.00952038800071852,-0.2668903026088904
GVP,2022q1,0,0,-0.07868911923669386,-0.27975560081466394,-0.7770988290989218,0.02056797343509937,-0.3016759776536313
GWRE,2022q1,0,1,-0.005146049992153702,-0.19879980257338747,-1.6751734704039027,0.0,-0.370209368346345
GXO,2022q1,0,1,0.004521141614396285,0.017762842054728757,-1.237155943647101,0.06834128543362335,
H,2022q1,0,1,-0.006953499549337155,-0.05707584050039093,-1.0916176679488678,0.003231145086295216,-0.048042246264812
HA,2022q1,0,0,-0.12167707133800902,-0.2573457610212609,-0.8717893339042827,0.03592517382393951,-0.4128026261797292
HCA,2022q1,0,1,0.01673057668102999,0.08517898962863835,-3.9220075745413037,0.028463070793748085,-0.17967510671689807
HCAT,2022q1,1,0,-0.01611089939067634,-0.3298427012498715,-1.0642280903848016,0.004102220945329178,-0.7389659520807061
HCCI,2022q1,0,0,0.017970629761588492,0.09240417318427738,-0.6983429851895692,0.03847065005388171,-0.09164420485175198
HCKT,2022q1,0,0,0.01440954466726359,0.13883749207020513,-1.5789827099741018,0.00994506944277867,0.07517119170153608
HCP,2022q1,0,1,,,-2.0446826764183488,0.0019277256840192773,
HCSG,2022q1,1,0,0.008244300671428392,0.026543364627434625,-1.12385277080333,0.01339556017553542,-0.42291259725524477
HCTI,2022q1,0,0,-0.04413903353867062,-0.18189218523878437,-1.1449632030158603,0.0767503480486819,
HEES,2022q1,1,0,0.010357030306534025,0.05981280968985135,-1.6206957352364073,0.0,-0.10365313675545347
HEP,2022q1,1,0,0.026569811698645272,0.412311352934325,-0.7361762377259803,0.0038026469101378473,-0.2373008498519702
HGV,2022q1,0,1,0.008176571069907523,0.06546854942233633,-1.105422528186984,0.0,-0.13674800676491916
HIL,2022q1,0,0,-0.005840502361740689,-0.005320917858330562,0.07656246376141199,0.0508490204701176,-0.3253012048192772
HIMS,2022q1,1,0,-0.015501921353716927,-0.1604121839035079,-1.162862954329713,0.003633136931046307,-0.5840220385674931
HLT,2022q1,0,1,0.005005127386750447,0.1231841952353283,,0.002910925674364448,-0.07505363180419726
HMHC,2022q1,1,0,,,,,0.9048913043478264
HMTV,2022q1,0,0,-0.071579077195025,-0.2710711285067317,0.25289837574136204,0.004528304460277598,-0.3533898305084746
HQY,2022q1,0,1,-0.005805474915559551,-0.16142884548222552,-1.1155991588850438,0.006733283941112973,-0.23720178926441354
HRB,2022q1,1,0,0.15711642249761487,0.3265064699671203,-3.9220075745413037,0.1816014114310363,0.5655690280137771
HRI,2022q1,1,0,0.011788233735717414,0.10312004230565838,-1.590292777053239,0.011594878751907749,-0.18607736189229188
HRT,2022q1,1,0,0.008517852286299981,0.05819506720815657,-1.0741185398281667,0.005486775556710589,
HSC,2022q1,0,0,-0.04108304291219945,-0.08798424017826974,-0.2163093744597292,0.01629581128240622,-0.6518119490695398
HSII,2022q1,0,0,0.02381509247780984,0.06467463060829244,-0.7933046334550584,0.021174176950596937,-0.2627344405040439
HSON,2022q1,0,0,0.02730294178233118,0.05815050946703392,-0.9493353064978596,0.02007581740641289,0.7790368271954675
HSTM,2022q1,0,0,0.004694401472783671,0.04425780592653786,-0.6473523151457125,0.0,-0.22297780959198282
HTLD,2022q1,1,0,0.015105272818478897,0.1108907618575442,-0.4025405052924941,0.0,-0.15962502559990002
HUBG,2022q1,1,0,0.03266806474761789,0.0674073258081091,-0.6297210750734025,0.04387833541541199,0.07517429524098201
HUBS,2022q1,0,1,-0.00041345385141470164,-0.02361229426768015,-3.2993412270845366,0.022329008716985118,-0.4840575233388249
HURN,2022q1,0,0,0.027169397998694236,0.10141440846001322,-0.5290494522402794,0.008825727951883234,0.3222787385554425
IAC,2022q1,0,1,-0.026350741855138488,-0.17791442982770525,-0.17645379808186484,0.002522378542428425,-0.507232276058896
IAS,2022q1,1,0,0.0005438011081741512,0.012987158512807871,-1.0077053302729266,0.005015358013320415,-0.5174927113702623
IBEX,2022q1,0,0,0.02249719059615325,0.05110450165752703,-1.1079163980207587,0.14034921973850695,-0.1357581967213114
ICFI,2022q1,1,0,0.010110414820381853,0.04320044114659417,-0.7881340344461758,0.02181703084905554,0.08754599569684529
IDN,2022q1,0,0,-0.03082660728470949,-0.43240058910162005,-0.9221075336768653,0.0,-0.7586618876941458
IDT,2022q1,0,0,0.008478242526888174,0.0222127942371936,-1.6897927892015958,0.0,-0.3195346320346321
IHRT,2022q1,1,0,-0.0180911120743616,-0.05759860004884653,-1.1247740926723446,0.017784720828022495,-0.7070181953212031
III,2022q1,0,0,0.014974219376578512,0.06794096164712043,-1.2176198176724256,0.01833078975863039,0.1768082579840837
IIIV,2022q1,0,0,-0.008197795469607541,-0.09438044034818228,-1.1405092162527697,0.00605702926011058,-0.17207147584381202
IMAC,2022q1,0,0,-0.11713996685049485,-0.8118446728616895,-0.5894425482836686,0.06546709783519179,-0.5811616161616162
INCY,2022q1,0,1,0.0021613815010766576,0.0518142205432092,-1.5151652882911129,0.0005532009779548618,-0.0969927493165339
INFA,2022q1,1,0,-0.000684626725294933,-0.00879267663317207,-0.8371421860133719,0.0076432258953726745,
INNV,2022q1,0,0,-0.0032424690538523046,-0.01590559261159569,-0.9102185280560909,0.012556633840387967,-0.7944626935710934
INOD,2022q1,0,0,-0.014825718011241539,-0.13283314458286147,-2.0363980017077816,0.03715367531947428,-0.3085714285714286
INPX,2022q1,0,0,-0.2827929010319716,-2.143184859491493,0.6691025719677384,0.04711969393332119,-0.8547008547008547
INST,2022q1,1,0,-0.001964044480924616,-0.0488709876434401,-0.7914010661489778,0.00529777812362455,
INSW,2022q1,0,0,-0.014529869945309632,-0.12811138921187995,0.2642875277224869,0.07992840340523276,0.19637949459033463
INTA,2022q1,1,0,-0.01948652779956886,-0.4125001794352813,-1.745524136555174,0.0,-0.47714285714285715
INTU,2022q1,0,1,0.0007353614330706149,0.03741114852225964,-2.165612990890601,0.0,-0.2097394048368217
INUV,2022q1,0,0,-0.0356660791961281,-0.11226941856754187,-0.6307276381894213,0.011114937901495583,-0.4870997824059683
IOT,2022q1,0,1,,,-1.9378066116480097,0.013678553046725968,
IPG,2022q1,0,1,0.011413530214875496,0.06205956784115242,-1.3700077355904348,0.01845544687347952,-0.12486236275591736
IQV,2022q1,0,1,0.007379303338725048,0.09108744394618834,-2.006978431011333,0.0036044695422323683,-0.10453119841531852
ISIG,2022q1,0,0,0.003066138983751932,0.010084580351333767,-1.808861151661952,0.008783783783783784,-0.07720144752714099
ISPC,2022q1,0,0,-0.050377771690178784,-0.9464327548062365,-0.5366251399794841,0.004751779927225133,-0.6980609418282547
ISSC,2022q1,0,0,0.010269126234262372,0.2088237386850294,-1.6255208508659413,0.0,0.14832535885167475
IT,2022q1,0,1,0.00704798446305037,0.13661957330883634,-3.9220075745413037,0.0009161896873402484,-0.0015276630883566315
IZEA,2022q1,0,0,-0.02399157989580466,-0.27853198381401995,-0.35339092832419705,0.00035842840557609034,-0.6478431372549018
JACK,2022q1,1,0,,,,0.08586565646686334,-0.4861268983939927
JAMF,2022q1,1,0,-0.006156824230132783,-0.23674000997616804,-1.7520029896470823,0.0,-0.2621388144176348
JBHT,2022q1,0,1,0.011565172980021068,0.06974884967786393,-1.8666554964964335,0.04994552713112923,-0.026127025430299322
JBLU,2022q1,1,0,-0.053171569781030575,-0.14688940092165897,-0.2873615587386622,0.035427081069332754,-0.5011918951132301
JKHY,2022q1,0,1,0.005902855767667148,0.17711495839083344,-2.3796302030386034,4.4452210133079354e-05,0.11325180683829363
JOB,2022q1,0,0,0.017252250901655247,0.027429407756945672,0.4500961060798244,0.013941983359568248,-0.08900523560209413
KBNT,2022q1,0,0,-0.14917903779780292,-2.9129366403705443,-0.0894035814547935,0.0015706186996594417,-0.8844133099824868
KD,2022q1,1,0,-0.07773214026953446,-0.05168133604152562,-0.08313561550934591,0.03496503496503497,
KELYA,2022q1,0,0,-0.055699695537761,-0.0367170626349892,0.39891093500987956,0.005851522113727743,-0.16322269544691162
KEX,2022q1,1,0,0.004011587731406847,0.028543735735499738,-0.4004414472717462,0.006976119456222719,0.0032981530343008385
KFRC,2022q1,1,0,0.012133160315742474,0.046001242304546885,-2.076431409919246,0.010287179835843277,-0.008937023488844372
KFY,2022q1,1,0,0.02402575179521701,0.12278306927744263,-0.8242022335197019,0.013963327194421263,-0.19478825462913446
KMI,2022q1,0,1,0.015555714620830774,0.1553692056836711,-0.30182449837466463,0.05244810877269111,-0.02250392590273279
KNBE,2022q1,1,0,0.00033818191138283596,0.01812535817573601,-2.882888772333122,0.005704562770425661,-0.5004796929964823
KNX,2022q1,0,1,0.024843424504100785,0.11403297994678677,-0.2423858027275682,0.025053558376058802,0.026840524236799203
KRUS,2022q1,0,0,-0.003508224613963657,-0.06005113454777884,-1.7989934802853809,0.041282708858558635,0.30307813733228106
LAUR,2022q1,1,0,-0.021627700570277256,-0.21096758492672849,-0.6710889973764382,0.04184179719658466,0.4180164106897529
LAW,2022q1,1,0,-0.005990562970760194,-0.34376813276082163,-2.0259406739845516,0.0024797210758502916,
LBRDK,2022q1,0,1,0.013162212673459761,0.6520954223081883,-0.8614345989642987,0.001503307276007216,-0.33410111712541746
LDOS,2022q1,0,1,0.01153030228521402,0.0500858614768174,-1.3315150589257643,0.042670759785111284,0.011055567650832116
LEE,2022q1,0,0,-0.04537229674369062,-0.038291915332554445,-1.063414954374025,0.011019598919287252,-0.32897526501766794
LFST,2022q1,1,0,-0.016471983420516687,-0.30689086388143477,-0.89733365373156,0.0,-0.8004307250538407
LGMK,2022q1,0,0,-0.06555938797752307,-0.3514802220810237,0.2781136333660606,0.0,-0.8775143274525228
LH,2022q1,0,1,0.019962767570524686,0.12606421171402196,-0.8315826982637745,0.009720962544142337,-0.14793158712804494
LHCG,2022q1,0,1,0.003641920590764291,0.034040542786901024,-1.1760962141448645,0.012784946017380432,-0.22231099570558266
LINC,2022q1,0,0,0.0013859039201232195,0.0032948130920367274,-0.42271934995084265,0.03902839186896916,-0.1889460154241646
LIND,2022q1,0,0,-0.05445152578201054,-0.6149367685641011,,0.030494804522771476,-0.4940662086196128
LOCO,2022q1,0,0,0.0049535828435667475,0.019218886304158186,-0.3022043697425666,0.03312877395641901,-0.4620010934937124
LOPE,2022q1,1,0,0.016929504969072973,0.2378949179340769,-1.5802502316182518,0.008181744930780738,0.04690452373013226
LPG,2022q1,0,0,0.06083632838070166,0.44460189331860017,0.4587321476288381,0.04986364637379811,0.4587741044926694
LPSN,2022q1,1,0,-0.03688342903751424,-0.5020392174934907,-2.285087326557479,0.0040396221823759855,-0.7764073371283997
LQDT,2022q1,0,0,0.019659298487990993,0.17532039545953862,-1.5213419486329929,0.015555290641177087,-0.4719056974459725
LRN,2022q1,1,0,0.027609900295230663,0.10177083481535229,-0.6888710605270914,0.032267365795042594,0.2695300342359165
LSTR,2022q1,0,1,0.022192983994136956,0.06335078826285814,-1.8825595570567335,0.06413000601716774,-0.06356290097709051
LTBR,2022q1,0,0,-0.023180671020262337,,-1.134446903897739,0.0,-0.3677069199457259
LTH,2022q1,1,0,-0.013525030394208272,-0.09678932528412712,-0.3012244054831147,0.011126970493128536,
LUMN,2022q1,0,1,0.05193609362064109,0.12810094097519248,0.06288717173786187,0.012853869083515688,-0.12729892318043656
LUNA,2022q1,0,0,0.03847517852751292,0.42618210933677325,-0.9955505872578592,0.04579545847302388,-0.4616805170821791
LUV,2022q1,0,1,-0.010247239341117778,-0.059224541968470386,-0.957173689954315,0.01757822983200043,-0.3196458843473348
LVS,2022q1,0,1,0.08519585141823958,0.6520954223081883,-1.8483649626022371,0.0032363914235627273,-0.36249762763332694
LYFT,2022q1,0,1,-0.014713325089811694,-0.22491734003369215,-2.447420923197956,0.010844162816370219,-0.7804232804232804
LYLT,2022q1,0,0,0.0025022807171559487,0.006570073251799025,-1.2839649046170383,0.02669616158472193,
LYV,2022q1,0,1,-0.0018990363283108995,-0.027835465562611215,,0.0468787191685031,-0.05719831030939611
LZ,2022q1,1,0,-0.010909536616030523,-0.1984903604847966,-2.6931724827446364,0.003562687334834968,-0.7096433289299867
MA,2022q1,0,1,0.007531548993824307,0.5091929552932069,-3.8956421161917048,0.020934800742674165,-0.13143274479745898
MAN,2022q1,0,1,0.018180120511050377,0.017809577508603427,-0.6786198948014224,0.05273065805310099,-0.33838566142429954
MANH,2022q1,0,1,0.003492150876660034,0.17094704843648717,-3.6974520870935454,0.0,-0.20878210439105224
MANT,2022q1,1,0,0.008909824388398126,0.046393652532399764,-0.7305047071925443,0.012192881222097367,0.12489380286552297
MAR,2022q1,0,1,0.006573764694399066,0.08978328173374613,-3.4770496540316467,0.02896426024249148,-0.0019025509921182905
MARA,2022q1,1,0,-0.00449903326968589,-0.25056382513699027,-1.3139333132264244,0.0019341203577610505,-0.8297736691106152
MARK,2022q1,0,0,-0.2954760587213936,-5.448682236983073,-2.643332238131995,0.2509000249909852,-0.7629032258064516
MATX,2022q1,1,0,0.06936456210910706,0.29103389103389105,-0.9397441321924521,0.05619107479572596,0.15507926014048742
MCD,2022q1,0,1,0.006039092300496068,0.19493081050550692,,0.01993604270633303,0.09264175732863085
MCG,2022q1,0,0,-0.12665097468650116,-0.31498166743052375,-1.2455963055198558,0.018194770305435214,
MCHX,2022q1,0,0,-0.016343620262964455,-0.12011236808139093,-0.6480434881927473,0.03540839934423216,-0.5686274509803921
MCO,2022q1,0,1,0.007999724346847807,0.3272010512483574,-3.1826287001580345,0.041183255309044035,-0.2434734327897416
MCRI,2022q1,1,0,0.011106785317181884,0.16726675160176518,-1.2546612122150864,0.029907220910311616,-0.1133444158984434
MCS,2022q1,0,0,-0.02678839446857419,-0.11268734592640765,-0.23047446614587394,0.06671593893515723,-0.3036303630363037
MCW,2022q1,1,0,0.007962053080740319,0.16173622156695638,-1.8492502463986071,0.015368701403463771,-0.49465861588481186
MD,2022q1,1,0,-0.010435504021510257,-0.04393763129135743,-0.8393827745640865,0.009948414678322205,-0.30315091210613593
MDB,2022q1,0,1,-0.003275221927087483,-0.3168851831560936,-3.655165438891519,0.0033001468001966046,-0.28219738880283246
MDRX,2022q1,1,0,0.008733987414178917,0.16020662778961534,-0.6596327115715067,0.0024573552981065772,-0.19881145326850358
MEDP,2022q1,0,1,0.01063860682432116,0.18525927112196214,-2.2539701094378826,0.0,-0.15263545264111425
MEG,2022q1,1,0,-0.0047981527588332,-0.055954855954855956,-1.6042207151994012,0.026061537877493688,-0.3708535221766679
MESA,2022q1,0,0,-0.2703649643022065,-0.3472279710744808,0.8609931937434642,0.09478067855021148,-0.7652733118971061
META,2022q1,0,1,0.01233372571800022,0.26748602551239786,-1.5916069735261125,0.007057691605061565,-0.536251473929424
MG,2022q1,0,0,-0.027460623431842458,-0.03317415348071903,0.009109412132836794,0.0441917680930894,-0.39572736520854523
MGI,2022q1,0,0,0.00532322202315259,0.01657997399219766,,0.0,-0.007936507936507943
MGLN,2022q1,1,0,,,,,
MGM,2022q1,0,1,-0.0009781265281424878,-0.006311860418756344,-0.6229020405384801,0.036730396283260504,-0.3210466166340895
MGNI,2022q1,1,0,-0.025520748329200264,-0.3776667372432776,-0.7349296975798435,0.008815990092219428,-0.7375886524822695
MHH,2022q1,0,0,0.010941741653965853,0.03902602292695172,-1.0047775636345881,0.05113208193464411,-0.006020066889632098
MLNK,2022q1,1,0,0.005131747640557744,0.10279847156170108,-0.9425419959089504,0.0030857002056501673,
MMP,2022q1,0,1,0.01587966020621733,0.24529420483177708,-1.7546465957945718,0.00994945136234743,0.0619982387482646
MMS,2022q1,1,0,0.010794083112328573,0.04255066141408582,-1.0939718021281781,0.031804203621689627,-0.27882468147556166
MNRO,2022q1,1,0,0.005791863692826878,0.02626284181324879,-0.6417933901540269,0.04102998163953207,-0.31030534394263226
MNTV,2022q1,1,0,-0.015272742671187655,-0.31949976920315254,-2.0693351064077956,0.013184751647807282,-0.58234456573327
MODN,2022q1,0,0,-0.008202729741299777,-0.15088213213213214,-2.0053366629481637,0.012514145709043365,-0.25357455500437714
MODV,2022q1,1,0,0.0001417311734401665,0.0005530983071365336,-1.7857536263451677,0.004665439965470633,-0.5031457635091433
MQ,2022q1,0,1,-0.010112213045524818,-0.36482402379260936,-1.356379902237707,0.0,-0.7110794442465266
MRAI,2022q1,0,0,-0.15023926682426497,-0.8827516258699754,-0.40103781489058943,0.02051814387162787,
MRIN,2022q1,0,0,-0.04467227833793373,-0.38732803720209263,0.008187754100079932,0.019985928081084677,-0.8462255358807083
MRTN,2022q1,1,0,0.018668935315523476,0.09583996157072693,-0.8212137033688142,0.0,0.06597710530117055
MSCI,2022q1,0,1,0.005589266960945966,0.4079382796524659,,0.0,-0.2207482102921173
MSFT,2022q1,0,1,0.007237301002380882,0.33889789303079415,-2.6523070595344618,0.005075346699283532,-0.04419659323605375
MSGE,2022q1,1,0,-0.006137541519096544,-0.038013418034586105,-0.2950813145168494,0.023833515010252816,-0.3733476241514827
MSGM,2022q1,0,0,-0.6141237081244348,-4.557067783141319,-0.10539528674120754,0.006154865027880624,-0.9529642857142857
MSGS,2022q1,1,0,0.005640957938059774,0.07254258764736185,,0.05383007289336275,-0.12499275656255429
MSTR,2022q1,0,1,-0.02382347997985642,-1.0961962490672972,-1.8499648496187102,0.002897987487312372,-0.7527464258841234
MTBC,2022q1,0,0,0.01472154255525475,0.03225715175009196,0.27836960399660643,0.027603299932726692,-0.5932304038004751
MTCH,2022q1,0,1,0.005822325777733931,0.22605308333886362,,0.016772042154954016,-0.5678139534883722
MTN,2022q1,0,1,0.021164733299462685,0.24642291803405275,-1.7723157210422529,0.010007626682524974,-0.2964259010604071
MTTR,2022q1,0,0,0.20533733133433285,0.6520954223081883,0.6332581701740377,0.0,-0.7742134484885873
MULN,2022q1,0,0,-0.31282040962328667,,-0.742504721800991,0.16644054560292942,-0.9210526315789475
MXCT,2022q1,0,0,-0.0057322358745406305,-0.35101360551395705,-0.9955793973951339,0.001650425907493662,
NATH,2022q1,0,0,0.009680694442676113,0.0871144840949459,,0.023549340261857454,-0.1564099135235734
NATI,2022q1,0,1,0.004709120081048564,0.0655044957119422,-1.4902697157727625,0.006403671212878982,-0.24073383549397345
NCLH,2022q1,0,1,-0.10768469437488541,-1.8828102847070545,-1.800590362156481,0.05243911711006917,-0.6218973138388303
NCMI,2022q1,0,0,-0.1222783243617421,-0.7019498607242339,,0.0038948393378773127,-0.8048841775198583
NCNO,2022q1,1,0,,,,,-0.48397863818424564
NDLS,2022q1,0,0,-0.024406905146526225,-0.057115189850926604,-2.106567029114215,0.08574422983551035,-0.6233974358974359
NEO,2022q1,1,0,-0.03278755849500795,-0.42168150278657324,-0.337738842643683,0.003595972117688149,-0.8195705114013726
NET,2022q1,0,1,-0.001066742157602217,-0.19503975641829313,-3.9220075745413037,0.011599656577096615,-0.5866402116402116
NEWR,2022q1,1,0,-0.012543253885284898,-0.26980539678836657,-2.618454030114639,0.007777029081031558,-0.25265044049574437
NHC,2022q1,1,0,0.014117396859556833,0.05490657136814788,-0.17477166350707962,0.024149398936338762,0.0318140484702727
NLOK,2022q1,0,1,0.0077765729107470176,0.16759776536312848,,0.14662249747947573,-0.17740655404669134
NLSN,2022q1,0,1,0.010716422933727003,0.11972633979475485,-1.0020827670407753,0.003216320529314464,-0.04819179432322959
NOTV,2022q1,0,0,-0.009132425969550183,-0.043381582604605416,-0.07654594621094295,0.009386346223213368,-0.6401799100449774
NOW,2022q1,0,1,0.0006733825351505683,0.04355400696864112,-3.327385741725955,0.015919221322659875,-0.1347102174506414
NRC,2022q1,0,0,0.008547891315243276,0.22213261881844906,-2.506283334823189,0.028291784739543205,-0.1510698255326849
